,customer_id,LOCATION_NUMBER,VENDOR
38,WSVG6Y9,0,75 192 75 75 75 75 75 75 75 75 75 192 75 75 75 75 75 75 75 75 192
39,MYPR8IK,0,300 300 300
40,9M9LHRY,0,195 195 195 195 195 75 195 195 195 195
41,UINGJGR,0,180 180 180 180 180 113 195 180 180
42,5XOVBAT,0,75 75 75 75 195 78 195 75 157 195 75 75 195 195 75 75 195 75 75 75
43,3ISHF8M,0,20 303 75 134 303 75 265 75 75 104 195
44,KHL0M3N,0,231 294 231 83 83 83 83 85
45,R4TW4EP,0,75 75 75 75 75 75 75 75 75 75 75 75
46,TL7Z2DM,0,75 75 75 75 75 113 78 75 75 75 78 75 75 207 75 75 75 207 75 75 75 75 75 75 20 75 75 75 75 75 75 75 75 75 20 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 113 75
47,T3PR0JO,0,85 83 44 85 85 85 391 391
48,P6I0H2R,0,195 195 195 195 113 195 113 78 113 195
49,VT0Z8V9,0,193
50,HBLGAXG,0,303 303 303
51,KXGTTXE,0,225 303 113 225
52,MSZLX2A,0,81 20 20 303 303 180
53,1WUPJGN,0,221 221 221 221 221 221 23 221 221 221 221 221 104 300 145 20 221 83 221
54,MOGAMGX,0,20 300 4 4 4 81 81 81 81 20 4 180
55,AJ9WM61,0,81 33 4 33 81 303 303 303
56,T2XWPU1,0,110 110 110 110
57,VDY1B1V,0,81 81 81 81 81 81 81 81 81 81 221 81 81
58,O7O130D,0,176 4 4 55 176 176 176
59,NPO5O5W,0,180
60,KZHIUNS,0,33 76
61,T6PX280,0,23 33 4 4 4 33 23 23 4 33 4 23
62,O7K6KY6,0,115 221 115 192
63,LLXSRZN,0,113 259 113 113 113 113 113 113 113 113
64,XOIAMO3,0,4 13 4 4 159 13 13
65,X6FWXXL,0,113 113 113 113 149 149 113 13 113 113 113 113
66,318RTJF,0,13 4 176 13 176
67,PH2CZRN,0,4 4 76 55 180 76 76 4 176 55
68,FWNWSYH,0,4 4 20 81 4 176 221 13 274 4 81 274 176 81 274 81 180 180 300 221 180 23 23 81 192
69,RFZNXM7,0,288 106 75
70,20E1IQT,0,20 221 20
71,FWNWSYH,1,4 20
72,8FALCPS,0,193 193 193 105 105 105
73,VE6IAW5,0,300 300 300 300 300 300 300 300 300 300 20 300
74,Y0NMMTW,0,157 157 192 180 419 207 92 92
75,90HT14J,0,157 201 90 201
76,QSBN2T0,0,113 113 113 113 113 113 113 113 113
77,22EG11G,0,4 176 180
78,WNB9LPJ,0,159 104 81 104 81 4 104 4 180 104 104 4 104 81 104 104 104 4 4
79,9R7Z8H2,0,289 243 243 13 243 289 289 289 289 243
80,TC2H7PX,0,221 221 207 300 300 221 265
81,YW3J3MM,0,113 113
82,U31BNUR,0,303 134 303 303 134 66 110 303 300 265 300 300 134 66 134 300 134 221 265 180
83,B19DQ80,0,106 106 106 113
84,EB6UI7F,0,76 104 180
85,Q9YJZ1Q,0,303 300 300 81 303 303 303 303 33 303 303 221
86,RSX05RF,0,83
87,43RZB8B,0,76 104
88,FRBAFP4,0,180 265 55 81 192 180 81 192 176 92 180 113 180 180 81 192 180 20 92 180 20 274 149 81 192 192
89,HZEPQ0Z,0,113
90,JHLR9GG,0,303 134 189 303 303 134 81 134 81 113 134 303 113 303 298 303 78 303 303 81 303 274 13 274 310 274 134 115 134 134 259 134 274 221 92 23 20
91,EERHFLJ,0,104 180 4 104 81
92,M2GM6HC,0,104 78 104 78 78 78 104 104 78 104 104 104 104 104 104 104 104 78 113 104 104 195 78 259 104 78 104 104 78 104 78 104 104 113 4 149 113 78 113 78 113 113 274 78 195 78 195 104 419
93,8BZR1IV,0,20 33 33 33 33 33 33 81 20 20 20
94,YBKB628,0,303 303 303 303
95,OH64IO0,0,310 113
96,RLOTER7,0,78 113 78 78 78 259
97,NY73W6G,0,113 113 113 113 113 113 113 113 113 113 113 113 113 113 113
98,RRVZGFC,0,196
99,OQF2WQH,0,113 259 259 78 310 113 288
100,0NDRIYA,0,55 104 104 4 104 104 55 104 104 104 55
101,4E1QHWW,0,78 78 106 106 78
102,KXXRD9J,0,157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157 157
103,JKXJDSX,0,180 180 195
104,K7XV6Q7,0,78 78 113 149 106 78 28 149 149 149 78 149 113 149 149 149 113 149 149 149 113 78 149 113
105,JBAG0YE,0,201 110 265 288 78 110 110
106,AF20MV6,0,274 81 274 274 274 274 274
107,NFFF7FQ,0,4
108,24BIGYR,0,265 66
109,V5EUZQT,0,90 90 90 243 83
110,NBHQJXI,0,265 176 78 78 195
111,0HUMB5G,0,304 105 105 43 105 43 105 105
112,A9EZUO7,0,113 113
113,5MQBPLB,0,113 113 78 113 113 113 113 113 78 113 113 113 288 113 113 176 113
114,9U33UT3,0,83 193 193 193 193 83 83 83 83 83
115,OQ27G1K,0,4 113 106 113 104 221 419 23 113 78 113 78 75 110 113
116,8612ERV,0,113 78 78
117,IZMDXXS,0,78 310 75 75 66 310 75 78 113 113 113 75 113 75 113 113 75 113
118,A46KPEA,0,157 157 157 157 157 157 157 157 157 157 157
119,Q3IYJX0,0,78 104 4 20 300 78 176 4 20 259 176
120,T4T3XCP,0,303 303 134 134 303 20 303 159 92 303 159 134 274 28
121,HFV6UDI,0,78 149 113
122,CMFIDJ7,0,106
123,Y8656NW,0,113 113 113 113 113 113 113 113 113 113 113 113
124,HRAMA41,0,115
125,543AJ2U,0,78 78 90 78 78 20
126,7IW4MQU,0,113 113 113 113 113 113 113 113 28 113 113 113 113
127,10W6Y7S,0,303 192 106 176 110 106 106 106 106 110 66 310 66 274 106 66 189 106 106 265 106
128,G5108U3,0,113 113 113 78 195 115 300 78 78 78 113 78 113 106 113 176 113
129,E9GLJWS,0,33 92 180 180 180 180 157 189 180 33 76 81 76 33 180
130,IFDT0BW,0,289 289 289 289
131,T3KF31M,0,180 303 192 180 303 303 180 176 303 303 303 13 192 113 192
132,J9XJPG4,0,265 265 265 265 23 265 265 265 265 265 265 110 110 4
133,IQNDXZJ,0,110 189
134,48WKJOT,0,106
135,12J3UW6,0,259 20 20 75 75 75
136,K3SLMMQ,0,303 33
137,KUK5AXP,0,176 176 33 75 20 113 20 188 13 81 75 113 134 176 113
138,EEPZUVF,0,78
139,CQMPL3W,0,157 157 157 157 157 157 157 157
140,NQR774R,0,78
141,J0KENW4,0,75 195 78
142,IVBRGV0,0,160 250 160 160
143,5VGAX6Q,0,134 159 134 159 134 134 159 20 159 134 192
144,V8LQURR,0,75 20
145,5ISO1P9,0,195 196 203 196 196 196
146,XFMEOYT,0,83 83 83 83 83
147,ZGFSYCZ,0,303 303 303 303 303 274
148,OB15TZY,0,78 78 192 274 106 78
149,KMP3EIT,0,28 113 113 66
150,FCPLE31,0,157
151,1R8QYFT,0,221 176 221 221 300 176 176 221
152,1BZZJ8B,0,300
153,88WTEML,0,106 106 225 106 106 106
154,4JFU82B,0,191 294 105 105 83 85 105 85
155,P4HOEHG,0,78 265 265 78 78 78 78 265 265 78 78 78 78 265 265
156,5MA3NCZ,0,83
157,0XBEAJO,0,110
158,JF2B2KU,0,189
159,NIJE0GT,0,92 33 33 110 110 92 92
160,OV0HBA0,0,192 92
161,Z5QDZ66,0,221
162,81IWBP7,0,85 243
163,LIF5VM1,0,176 195
164,CPETDPM,0,289 148 83
165,WB681BO,0,271 90 105
166,VB9YGMX,0,113
167,0UNTYTD,0,81 81 110 106 78 81
168,4BQI76G,0,105
169,8RRPR7U,0,299 201 201 201 201 201
170,K9VYYXJ,0,113 113 113 310 113 113 113 106 189 78 113
171,OWUFK44,0,85 90 85 83 105
172,VD82HFH,0,83 83 83 294 83 195 250 294 391 83
173,YCWY9IE,0,104 113 113 113 113 113 113 113 113 75
174,OARI43L,0,78 113 78 113
175,PMTKV28,0,113 78 78
176,8VJ39OW,0,113
177,XJL07PO,0,250 250
178,V18BTQ9,0,274 303 192 4
179,XR0J5DL,0,221
180,CU053IJ,0,300 300 300 221 20 20 81 4 20
181,V6JC4VF,0,105 105 193
182,VLDIWLI,0,113
183,P22KXPO,0,201 201 81 192 195 81 81 20 20 20
184,IWOFQNP,0,203 203 203 203 203 203 161 161 203 161
185,QTAM4AO,0,85 85
186,X8NVUI9,0,203
187,6E4TG5L,0,85 85
188,3IZIT9X,0,298 78
189,31HG5D2,0,113 192 113 113
190,FO7VVTC,0,196 75 196
191,96U4HCA,0,28 78 78 78
192,ENHTOLO,0,83 83 83
193,3BRZCQK,0,134
194,RYV1HLM,0,231 243 231 160 105 105 231 193 193 105 231 160 231
195,BAM8Z8O,0,13 23 20 13 76 23 13 13 13 13
196,6GW9JIZ,0,113 207
197,NSE2CP5,0,85 271 105 160
198,IU5G2MV,0,78 78 78 78 207 207 78 78
199,2REWQEY,0,176
200,BYZEDPF,0,85 193 85 85
201,O77ATOH,0,110 110 110 110 33 189 110 134 110
202,KQKMTKG,0,196 196 104 203 196
203,K607Q94,0,85
204,YYDRRVZ,0,90 90 294
205,25AWPGL,0,221 221 75 221 207 134 221 221 134 221 221 75 221 221 221 221 221 134 134 221 75 221 4 221 134 221 225 221 75 221
206,H1ROQQD,0,207 4 4 4 4 33 33
207,KKHY8XM,0,83 83 83 83
208,HXXSM91,0,4
209,39MGW9L,0,78 78 78 78 78 78
210,ME7VZOB,0,83
211,7DHXYCH,0,159 104 159 104 159 159 104 159
212,3C0R3BF,0,83
213,8WA8L10,0,265
214,YNHOI8Q,0,176 195 20 159 159 159
215,KAXZZDM,0,43 85 154 154
216,CHOGUPR,0,196 161 161 161
217,5LERT51,0,192
218,Y0MP6PD,0,203 161
219,PHBRPSP,0,23 66
220,P9PGO2N,0,85 105
221,CDFC375,0,197
222,4YP9UQV,0,78 78 159 78 78
223,49SQWNT,0,78 113 78 113 106 113 113 78 78 78 81
224,CVBL9KD,0,159 192 159 192 192 176 4 176
225,NXBSD7Q,0,161 203 161 161 161
226,R1JGIT3,0,20 75 75 75 110 221 104
227,P97OM97,0,134 83
228,9XPYHT6,0,28 113 113 113 113 113 113 113 113 113 28 195 196 113 78 113 113 113 113 161
229,4AU73XO,0,201 43 243 43 83
230,IJHNJ90,0,105 105 105 148 85
231,TM7EV52,0,192 159 192 192 104 159 192 192 192 207
232,N94XH2T,0,134 134 134 134 134 134 134 221 134 134 134 221 134 134 134 221 221 221 221
233,PQB9ZOG,0,243 105 105 160 145
234,6O8CYWX,0,78
235,BRZ7ZFO,0,83 83
236,IB555AJ,0,105 294 294 105 145 104 105 83 105 83 105
237,QLDXDPF,0,78 78
238,9AJM2R7,0,180 192 81 180 159 180 159 274 159
239,08BB1CN,0,148
240,G9ARH06,0,78 78 78 66 78 78 78 78 78
241,1WQV4JF,0,134 104 81 134 134 134 134 134 134 134
242,436H5RZ,0,192 104 159
243,QNZ8YW0,0,176 176 113
244,4I5L9CP,0,113 33 113 33 113 288 75 113 33 113 33 113 33 113 113 78 104 113 113 113 113 265 113 113 113
245,3QS2ZC4,0,192 180 192 192 192 192 192 192 192 192 192
246,QAEWDCD,0,195 113
247,3Q7TELB,0,203
248,HX76ORD,0,159 300 159 300 300 300 300 274 300 300 159 300 300 300 159 300 300 300 221 300 300 159 300 300 159 300 300 159 221 300 159 159 159 159 159 159 300 159 300 159 274 221 81 81 221 81 159 221 159 159 159 159 159 13 33 81
249,ZA2EWEB,0,294 294 83 83 294 294 83
250,XW90EAP,0,4 13 33 159 13 13 13 13 13 13 13 33 13 4 13 159 13 159 13 13 13 13 13 159 192 303 192 13 13 13 303 13 4 303 298 81 13 13 303 274 298 81 159 13 13 13 303 13 81 13 4 13 13 159 13 13 159 4 81 4 13 81 13 13 159 13 13 13 13 13 4 81 13 159 13 13 4 13 81 13 13 159 159 13 13 159 81 13 159 4 13 13 13 13 13 13 4 13 13 81 159 13 13 159 4 13 13 13 13 159 159 13 33 159 13 13 13 13 13 159 303 303 92
251,6013PWK,0,78 113 78 106 78 78 78 113 78 113 78 78 78 78
252,XP5OI1S,0,83 160 160 83 83 83 289 83 83 160 83
253,EC7QSS0,0,85 85 85 85
254,85TWZPD,0,192 303 192 92 13
255,478OWMF,0,66 66 66 66 110 66 66 66 66 66 110 66 78 110 106
256,0KQF479,0,83
257,2WGF9T2,0,92
258,RAES6KP,0,161 161
259,L3EY9BH,0,221 33 221 221 33 33 33 221 221 221
260,NVDVNOO,0,105 199 199 199 199 199
261,FS229TW,0,157
262,M1G3OA3,0,201 193
263,K94CEP2,0,288 288 82 289 43 289 288 82 43 288 288 82 44 288 82 43 82 288 288 288
264,3XYNP2P,0,104
265,NRSDAY3,0,195
266,5U9EJUS,0,145 43
267,20UVY7V,0,90 90 83
268,PER6ZGQ,0,90 289
269,TDF8SHV,0,92 81 192 92 274 92 92
270,VVJC2WN,0,66 85 192 288 113 44 113
271,VLXLNZM,0,105 83 83 90
272,76WDK53,0,33 33 33 76 76 92 288 76 76 76 113 134 76 288
273,SMSZ1HJ,0,110 274 83 78 78 78
274,P2JFHS2,0,92 4 180 134 134 134 134 4 180
275,XN02EHS,0,243 145 145 243 243 243 83 145
276,ADRN8OK,0,148
277,TE8TOX7,0,201 299 201
278,NW4MCEH,0,299 90 90 90 90 90 90
279,4L1CPE9,0,304 294 294
280,X2DX17F,0,192 195 180 274 180 195 81 274 274 195 195 195 274 195 192
281,IBUJIN8,0,78
282,DB5OJAP,0,83 193 193 391
283,AUTNX9B,0,78 78 78 78 78 78 78
284,M4GSENV,0,192 23 4
285,RQ4TGLX,0,83
286,P9XGQ9L,0,83
287,EAUCO1M,0,274 134 104 221 4 104 33 274 134 104 134 92 104 33 33 92 134
288,Q49CWN5,0,78 113 78 113 78 78 78 113 113 78 78 78 113 78
289,JS6I2D5,0,78 113 115 259 106 78 113 104 78 113
290,Y3AK8Y4,0,265
291,3V1MHJ2,0,199 289 231 83 231 105 83
292,4SOQGC3,0,78 259
293,XABB70S,0,231 294 294
294,OYWYUGA,0,195 4 4 195 4 195 4 4 195
295,M7BU6GY,0,197 85 197 67
296,AZ0OGDU,0,199 199 85 231 199
297,5AI8FWZ,0,193 193
298,V3N0YIJ,0,161 161
299,NZ5WUJW,0,23 23 265 23 23 23 23 23 23 23 23 23 265 265 106
300,7OL6FIQ,0,78 78 78 78 106 78 78 78 28 106
301,DBPQSQY,0,83 83 193 193 83
302,8YXGH16,0,78 78 113 189 157 78 225 113 225 78
303,PCN86VI,0,78 78 78 78 78 78 78 78 78 78 78 78 78 78 78
304,B28LJKM,0,192 92 4 134 159 303 192 4 110 110 33 92 92 4 33 4 92 92 92 92 92 33 192 33 192 92 110 33 92 4 92 4 110 134 92 92 33 92
305,4835XS9,0,304 391 294
306,8CAR5J8,0,195 28
307,J97SQB2,0,310
308,OHBXQDW,0,231 231 191
309,9Y5XFT2,0,193 193 193 193 193 193 193 193 193
310,M03SUQE,0,113
311,EUYSCBB,0,225 225 225 225 225 225 78 78
312,M6HFK6U,0,265 195
313,ZXPXWIO,0,134 134 192 4 23 76 134
314,ETQS9BS,0,134 265 265 4 265 192 265 192
315,WNGEB35,0,154 154
316,WZ0STV7,0,113
317,OEM4H2A,0,83 83 85 83 83 83 160 115
318,NUWB7AJ,0,189
319,E7QP3CG,0,78
320,FJ5PDVP,0,195 104 195 104 195 195
321,IIPHXPF,0,259 66 113 78 113 157 78
322,A0KACED,0,78 78 225 225 78 201 201 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78
323,LXL4T3C,0,159 33 33 104 33 104 195 33 104 195 33 159 33 104 33 33 195 104 33
324,5ZOVXYS,0,28 195
325,8R7VHU5,0,4 195 113 192
326,661O1O0,0,43
327,T6LNIA8,0,193 85 83 43 199 199 83 83 85
328,52NYHJB,0,83 83 356 391 83 83
329,X8JYJY3,0,310
330,BEZDILS,0,201 195 195 195
331,YZNHLAP,0,106 113 207 113 113 113
332,OD336VP,0,105
333,N4F5VWP,0,66 259 106 113 113 78 113 113 66 66 106 113 106 106 66 113 66 113 78 113 106 157 66 113 66 66 113 66 66 113 259 66
334,QURUHAI,0,81 225
335,FP6IQUM,0,159 28 159 159 259 4 78 159 159 159 159 159
336,KL09J9N,0,84
337,H5LGGFX,0,78 78 78 78
338,CYLZB6T,0,4
339,4YKUKYN,0,157 157
340,WDNU30K,0,160 43 304 43
341,TVSPG2H,0,43 105 43 43 43 43 43 85 43 43 85 105 43 43 43 43 43 43 43 193 43 43 43 43 391 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 193 43 43 43 43 43 43 43 43 43 43
342,OYLHPF4,0,78 78
343,AV6FKT9,0,43 85
344,BQG3CJO,0,294 294 294 294 90 85 231 304 294 83 193
345,EO5GVSI,0,78 113 78 113 78 78 78 66 66
346,ESRFDR9,0,104 20
347,84X44S0,0,243
348,II9FYLU,0,83 83
349,ZMO0A3K,0,78 78 78 78 78 78 78 78 78 78
350,X8BK4DW,0,78 78 106 106 106 78 78 78 106 78 78 78 78 78 78 78 78 78 106 78 78 78 78 78 78 106 78 78 78 78 78 106 115 106 78 78 115 78 78 106 78 78 113 78 78 106 78 113 78 106 78 78 78 78 78 78
351,KQH8R8C,0,159 159 159 159 159 78 159 159 159 78 78 78 159
352,CF80YUJ,0,105 195 105
353,K9UGDAM,0,55 104 55 104 104 104
354,IO5L2X3,0,83 44 83 83
355,SVFMLCH,0,83 83 193
356,3Z3DV1U,0,231 145 83 193 83
357,DFIDHD7,0,105 105
358,DGEEXVO,0,81 33 110 81 104 274 92 265 33 274 274 81 33 207 33 92 192 134 33 33 33 81
359,35BJMOC,1,300 300 300
360,2TWWD7O,0,180 221 195 195 84 221 180 195 195 195 195 4 4 195 180 180 195
361,E8ION1G,0,300 300 13 221 13 221 300 221
362,P4UIR87,0,20 78 265 78 78 78 288 180 265 265 180 180 192 157 20 78 78 259 265 20 265
363,DIQ1RUF,0,20 92 192 189 134 33 274 110 20 192 75 20 81
364,32VMUF3,0,20 195 176
365,LATI4VK,0,303 303 303 303 303 303 303
366,1BF95A5,0,20 134 92 134 20 134 92 4 20 20
367,TL7Z2DM,1,20 75 75 106 75 207 207 75 207 75 207 75 20 75 75 75 75 75 75 75 207
368,LLCVVMT,0,310
369,4PUJ4R4,1,300 300 300 300 300 300
370,F1V9X0T,0,289
371,S9609KN,0,201 201
372,G4DQ1YF,0,265 78
373,LO0Z5SH,0,66 28
374,SIV4HW9,0,192
375,HOZGFTV,0,145 145 145 145 145 197
376,5SQI87U,0,113 78 113 78 113 78 78
377,XTYVSHJ,0,113 113 28 113
378,ZH4AIBH,0,134 303 134 300 4
379,HLMHHQQ,0,289 289
380,ON0VN1N,0,113 265
381,F1H04U7,0,157 157 157
382,9S4RBIP,0,106 189 110 66 106 106 106 110
383,QMYKJZJ,0,113
384,DB9TN5D,0,157 113 113 250 157 157 157 259 113 157 207 113 113 113 113 113 157
385,EB8AYOL,0,110 110 265
386,OEYCHXQ,0,113 113 78 78 78 28
387,K22POF9,0,113 149 176 195 75 113 259 259 149 115 78 149 259 310 115
388,1HQG2XD,0,265 310 310 310 265
389,51Y178V,0,75 78
390,QX2H73R,0,113 113 113 113 113 113 113 113 113 259 113 28 28 113 113 113 113 78 113 113 113 113 113
391,N8WINW9,0,157 157
392,YHFIIJ0,0,289 289
393,DW8D2N6,0,4 4 4
394,OD336VP,1,106
395,5W8VNE1,0,289 105 289 105 105 304 289 289 105 105
396,GJ4LZ47,0,82 193 83 193 193 193 193 193 105 82
397,8AHKGX0,0,113 113 113 113 113 113 113 113 113 78 113
398,2LS6BMO,0,289 160 289 105 83 160 105 83 148 289 289 43 43 160 193 85 160 243
399,9SSBE7I,0,104 274 105 33 134 274
400,8RW45PT,0,106 106 221 221 115 78 106 78
401,NC71OQ8,0,113 113 113
402,OK6N5SP,0,113 110 110 265 78 159 81
403,VT7GEDC,0,149 113 78 157
404,NT74OKD,0,20 33 265 92 92 265 92 265 33 192 265 274 159 265
405,FMT9B7A,0,104 28 28
406,42OWATG,0,104
407,0ZU8WW6,0,105 105 105 154 154 154 154 154 154 105 145 145 154 105 145 105 105 145 193 105 105 105 105 105 154
408,0F3YWPW,0,81 78
409,VX8U41B,0,113 4
410,FY7T803,0,104 104 104 104 104 104 104
411,68L0N3S,0,82
412,6U50NT6,0,85 85
413,HO9JQO3,0,154 83 90 83 83 43 43 83
414,ABAV063,0,203 106 203 203 203 161 161
415,9UJL2MD,0,274 28 13
416,236EYXB,1,134
417,SXWR7WC,0,85
418,79V23KF,0,85 83 83
419,JDWAYI6,0,85
420,TTPS1K2,0,113 4 157 192
421,QE2CHS9,0,115 207 115 207 115 115 85 115 115 115 115 115 115 78 115 28 115
422,EC2KZW1,0,225 78 265 265 28 113 265 75 225 75 265 265 113 75 265 81
423,V5XISWP,0,203
424,MR6ILXL,0,83 83 83 83 83 83 231 83 250 83
425,QAQ7JMD,0,193 193
426,Q2AC9FH,0,85
427,3P9113W,0,85
428,WUX0W4V,0,92 92 92
429,KSO042S,0,85
430,Z5G4CB3,0,84 84 84 84 84
431,QXDLX5M,0,85 231 85 231 85
432,O6Y6U1F,0,85
433,PU6K5XR,0,196
434,I3BAXMP,0,193 85
435,SLI9HB9,0,110 78 78 134
436,374IOMA,0,134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134
437,R2JHUUZ,0,85
438,5B147F7,0,85 193 250
439,81B25GT,0,193 85 193 193 193
440,UEVFCHM,0,75 300 300 300 419 300
441,NGXUX69,0,105 105
442,X4EU9W2,0,289 85 180 289 148 90 160 294 154 145 231 160
443,Y73XMWN,0,203
444,3QJHTM1,0,299
445,08F2YRP,0,113
446,K3WSGUM,0,92 159 33 33 92 33 92 33
447,GM2YON5,0,207
448,QE2CHS9,1,159 115
449,2XI0D7K,0,265 134
450,Y39V6UD,0,310 300 33 134 274 134 75 75 75
451,ENTPXG9,0,85
452,088BPLC,0,85 243 83 83
453,AVMHK3Q,0,66 66 66 176 66 66 149 66 66
454,Q0ZN5MJ,0,23 115
455,8Y9TT65,0,154 231 43
456,GG8SJLN,0,288
457,HY4W8WE,0,154 154 145
458,N25H18N,0,83 83 83
459,ZCP73QX,0,92 310 110 110 110 110 110 110 110 92 92 110 92 92 110 110
460,3P8T2HP,0,299
461,EQR1MWG,0,83
462,CKRU0MV,0,110 20 192 192 221 221 149 221 192
463,PQT841M,0,193
464,YU90KWF,0,105 243 105 105 105 105
465,D7GQVAR,0,92 192 192 192 192 192 192 192 192 192 192 192 192 192 192 192 78
466,NFJLP1V,0,76 92 113 81
467,LNPZX1F,0,83
468,WUTP79J,0,104 104 104
469,DZR90R0,0,83
470,F2IC9CG,0,159 159 159
471,PYX53R1,0,192 192 192 92 192 192 192 192 134 192 92 13 92 92 13 192
472,R1082ZU,0,110 110
473,3SALXXF,0,161 161 161 196 196 196 196 196 161 196 196 196 161 196 196 161 196 161 196 196 203 196 161 161 161
474,SNAO0NU,0,161
475,6LKNTQG,0,192 192 192 66 192 192 113 78 78 192 113 78 192
476,Q0T924D,0,83 294 83 83 105 193 199 294
477,BDD9FSV,0,176 265 189 207 265
478,R5XAQ44,0,110
479,EDCSZPM,0,110 110 110 110 110 110 110 110 110 110
480,EEWWR2C,0,192 159 134 23 159 159 274 192 81 104 192 221 159 274 300 4 300
481,A5OFONY,0,106
482,CRQ74M6,0,298 92 274 274 81 274 92 4 33
483,NGOPBF8,0,75 75 110
484,NWZNS5P,0,154
485,Q2NSRXZ,0,78 106 78 78 78
486,7AMCAGF,0,154 83 199 154 83 83 243
487,O49LK57,0,274 274 274 134 274 274 134 274 274
488,ZVFPRG1,1,159 33
489,0SIOQGR,0,4 4 4 274 274
490,PHM4R50,0,78 113
491,Q6GRV2D,0,294 154 105 299 82 154 105 299 83 105 154 105 105 83 90 299 82
492,WSJ9IZP,0,159 78 288 78 145 81 78 250 192 193 20 78 250 78 265 78
493,QVZ1NPG,0,145 83 83 193 43
494,KK5C3IZ,0,83
495,JHFSJJN,0,75
496,P2XL30D,0,161
497,MEA2WMG,0,199 289
498,MICNNLD,0,83 105 83 105 105 83 83 83 105 83 83 83
499,CRSL74M,0,157
500,BLDGNI4,0,66 106 78 78 78 78
501,CIGTFUS,0,78 78 78 78 78 78 78
502,1JMYPSA,0,274 274 274 274 92 92 92 4 180
503,5XCETEN,0,195 195 195 195 195 195 159 159 195 195 195 195 195 195 23 195 159 195 195 195 207 195 195
504,95DOM9X,0,105 145 105 105
505,V4P64LJ,0,145 304 304 193 145 193 193 193 193 193 43
506,49ESIGB,0,106 110 106 113
507,B97HZHV,0,106 113 115 157 106 288 115 115 78
508,WOXOLN9,0,192 192 192 192 192
509,2R69MAL,0,193
510,HBM0RJX,0,195 115 78 195 78
511,1Z2P3S8,0,66
512,CRR5IEM,0,299 271 271 231 289 193 193 243 289 193 83 289 294 289 231 83 193 243 289 105
513,CZ2OMIL,0,33
514,LXEOMC2,0,299 243 43 299 43
515,YQSIXM7,0,90 90 90 90 83 90 90 90 90 90 90 90 90 90 90 90 90 83 90 83 160 90 83 90 90 67 67 67 67
516,AA31G37,0,85
517,WZ8EABA,0,195 78 180
518,0NH5LCU,0,161 161 161 161
519,WLWU8CR,0,4 23 159 13 180 81 23 4 92 104 81
520,APT05AH,0,78 193 110 78 78 78 78 66 78
521,UNJUDR3,0,160 90 145
522,2QOHAEK,0,243 83 105 43
523,FHDIRYD,0,110 110 134 303 303 110 110
524,PNUQ7MF,0,78 225 78
525,E4ZWBIY,0,83 83
526,9SHNBZL,0,78 78 113 78 78 78
527,88M1DS6,0,157 78 157
528,MZY25SS,0,90 85 193 113
